,timekeeper,Elapsed time (s),Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
9968,9966.0,88.23,-0.2555084229,0.6536865234,-0.7253417969,-0.950958252,-0.2281188965,-0.05709838867,-0.003298857715,0.5651648641,-1.381720901,0.04210058227,-0.01498001441,0.07123343647,-307.8749695,-52.00344849,-134.745697,-61.66203308,59.13647461,171.2690735
9969,9967.0,88.24,-0.3044891357,0.7307281494,-0.7256774902,-0.9482727051,-0.2268371582,-0.06336975098,-0.06951063126,0.6179724336,-1.359006286,0.03276779875,-0.0352948755,0.05701534823,-307.9414368,-52.12728882,-133.9214172,-61.66639709,59.21017456,171.3130493
9970,9968.0,88.25,-0.344909668,0.8172149658,-0.7254333496,-0.953704834,-0.2214813232,-0.06703186035,-0.1190270558,0.7227771282,-1.316168308,0.02199291624,-0.06309321523,0.04264812917,-308.4197998,-52.19012451,-133.8467255,-61.87329102,59.00970459,171.2256317
9971,9969.0,88.26,-0.3205566406,0.8724517822,-0.7078094482,-0.9661865234,-0.2161407471,-0.06954956055,-0.1657833755,0.8167699575,-1.290338039,0.008488293737,-0.08300513774,0.03139254451,-308.9816284,-52.36172485,-134.1309204,-61.53138733,58.78596497,171.1075287
9972,9970.0,88.27,-0.2805328369,0.8665466309,-0.6643218994,-0.9786987305,-0.2079467773,-0.06871032715,-0.1985311955,0.8193662167,-1.234603882,0.008357532322,-0.08377345651,0.03283144906,-309.5490723,-52.18612671,-133.1321106,-61.9262085,59.05038452,171.2850647
9973,9971.0,88.28,-0.3124084473,0.8109588623,-0.6175231934,-0.9829711914,-0.2031707764,-0.0739440918,-0.175918296,0.743909061,-1.198913813,0.009289105423,-0.0732941851,0.03559554368,-310.2276611,-52.19723511,-133.3724213,-61.32809448,58.85023499,171.3556061
9974,9972.0,88.29,-0.3240814209,0.76121521,-0.6119232178,-0.9859008789,-0.1998138428,-0.07330322266,-0.08837726712,0.6357037425,-1.196273327,0.009490706958,-0.05848834291,0.03122130223,-310.3052063,-51.96812439,-132.5944672,-61.73226929,58.81155396,171.309082
9975,9973.0,88.3,-0.2767944336,0.7654418945,-0.6345367432,-0.9858093262,-0.2008972168,-0.07113647461,0.01572596654,0.5959826708,-1.167767882,0.02124430239,-0.049913764,0.02369654179,-310.1575623,-52.06240845,-132.7687531,-61.55845642,58.72695923,171.3133087
9976,9974.0,88.31,-0.2618255615,0.7930603027,-0.621887207,-0.9866333008,-0.1988983154,-0.07637023926,0.06113339588,0.6311787367,-1.132598758,0.02711896971,-0.04741598666,0.02540282905,-310.539978,-52.21107483,-132.0771179,-61.83354187,58.8331604,171.5543823
9977,9975.0,88.32,-0.2655181885,0.7940673828,-0.5862426758,-0.9864349365,-0.1979217529,-0.08418273926,0.0625648424,0.6623015404,-1.077718139,0.02117878757,-0.0411959067,0.02857758291,-311.1342163,-52.14805603,-131.9730377,-61.65655518,58.92764282,171.5705261
9978,9976.0,88.33,-0.2755279541,0.7671966553,-0.5611419678,-0.9828796387,-0.1986083984,-0.08441162109,0.07563217729,0.6101786494,-0.9962489009,0.01527349465,-0.02602920309,0.03864193335,-310.8645325,-51.75717163,-132.006958,-61.45533752,58.84222412,171.5654907
9979,9977.0,88.34,-0.2905731201,0.754196167,-0.5469207764,-0.9703521729,-0.1976470947,-0.07862854004,0.1342115998,0.5525050163,-0.9454035163,0.01138980687,-0.02731071599,0.04342337325,-310.6480713,-51.40843201,-131.5310669,-61.56941223,58.78378296,171.6335602
9980,9978.0,88.35,-0.3215484619,0.764175415,-0.5499267578,-0.9623718262,-0.1968231201,-0.07162475586,0.2238112539,0.5308436155,-0.9426399469,0.00877857767,-0.04024862126,0.04551102594,-311.2597656,-51.614151,-131.2478027,-61.78709412,58.87130737,171.6348572
9981,9979.0,88.36,-0.3523712158,0.7930755615,-0.5877838135,-0.9535827637,-0.1972808838,-0.07211303711,0.3017673194,0.4327833951,-0.9456080794,0.02183445916,-0.03839319572,0.05007035658,-311.718689,-51.45774841,-131.1043701,-61.7489624,58.91220093,171.3942566
9982,9980.0,88.37,-0.3231048584,0.8181762695,-0.628326416,-0.9401702881,-0.1979522705,-0.0767364502,0.3406608999,0.347034663,-0.9146049023,0.03330948576,-0.03551005572,0.05114467815,-312.0946045,-51.16543579,-130.8674469,-61.70062256,59.06513977,171.5015717
9983,9981.0,88.38,-0.2721710205,0.8198242188,-0.6573944092,-0.9299163818,-0.2007598877,-0.08525085449,0.3419442773,0.3413669169,-0.872594595,0.04188859463,-0.05575434119,0.03485518694,-312.0817261,-51.06498718,-130.2191315,-61.85142517,59.04833984,171.6160126
9984,9982.0,88.39,-0.2368621826,0.7870941162,-0.6710968018,-0.928527832,-0.2076721191,-0.09855651855,0.326469183,0.3530954719,-0.851095438,0.03482056409,-0.09657048434,0.01708977111,-311.9135742,-51.16856384,-130.2946014,-62.01725769,58.97140503,171.2832489
9985,9983.0,88.4,-0.2385406494,0.750793457,-0.6499786377,-0.9339599609,-0.2111206055,-0.1089019775,0.2970023751,0.2824756503,-0.8226347566,0.01206971239,-0.1288139075,0.001585646067,-312.3852539,-51.13209534,-130.1604309,-61.73948669,59.0771637,171.4304199
9986,9984.0,88.41,-0.2451324463,0.7277832031,-0.6044311523,-0.9468994141,-0.2079925537,-0.1201782227,0.2762505114,0.2051957548,-0.8501539826,-0.01611505449,-0.1457758397,-0.006955377758,-312.4602966,-50.84855652,-130.2473907,-61.99739075,59.12278748,171.574585
9987,9985.0,88.42,-0.2198791504,0.7226867676,-0.5679321289,-0.9548797607,-0.2033538818,-0.1247406006,0.2905620635,0.1679937989,-0.9230707884,-0.03804432228,-0.1447880715,-0.0215321891,-312.2201538,-50.54901123,-130.120697,-61.91842651,59.08583069,171.4757233
9988,9986.0,88.43,-0.1952819824,0.7381896973,-0.5514984131,-0.9573516846,-0.1998138428,-0.1290588379,0.3537085354,0.07571846247,-0.9790784121,-0.05770803615,-0.1266956329,-0.04351685196,-311.8495178,-50.73399353,-129.8337097,-61.94326782,59.09992981,171.471344
9989,9987.0,88.44,-0.1839447021,0.7556610107,-0.5341796875,-0.9626922607,-0.1990966797,-0.1307678223,0.4228202403,-0.05172923952,-0.9988632798,-0.06904910505,-0.09647727013,-0.06331771612,-311.9364624,-50.42437744,-129.2941742,-62.073349,59.12663269,171.4281464
9990,9988.0,88.45,-0.171295166,0.7636566162,-0.526260376,-0.9619598389,-0.1981964111,-0.1262054443,0.4565238655,-0.1531275064,-1.032558918,-0.08340541273,-0.06202608719,-0.08105197549,-312.5258179,-49.91955566,-129.4216614,-61.76602173,59.12719727,171.569397
9991,9989.0,88.46,-0.1482696533,0.7418365479,-0.5496368408,-0.954864502,-0.1944274902,-0.1187591553,0.4707094431,-0.2213704735,-1.065670609,-0.08680173755,-0.04209499061,-0.08964066952,-312.4800415,-49.97665405,-129.1944122,-61.80659485,59.03964233,171.7209167
9992,9990.0,88.47,-0.1622161865,0.7054443359,-0.5788574219,-0.942276001,-0.1939697266,-0.1154022217,0.4723265171,-0.2994138598,-1.099370718,-0.0923525691,-0.03848960251,-0.09538511187,-312.1565857,-50.14167786,-128.7423248,-61.94100952,59.09378052,171.6349487
9993,9991.0,88.48,-0.1572113037,0.6935424805,-0.580871582,-0.9342956543,-0.1931610107,-0.111038208,0.4235560596,-0.3435035646,-1.136587024,-0.09702215344,-0.07002941519,-0.1048752815,-312.7288208,-49.79167175,-128.8945923,-61.85794067,58.9599762,171.7562256
9994,9992.0,88.49,-0.1175384521,0.7154541016,-0.5726928711,-0.9355926514,-0.1949005127,-0.1087341309,0.3412667811,-0.3075301349,-1.161245823,-0.1015447304,-0.1116013601,-0.1085088998,-312.5610657,-49.40913391,-128.6595154,-61.82278442,58.87350464,171.7823029
9995,9993.0,88.5,-0.08619689941,0.7626037598,-0.5832366943,-0.9433288574,-0.1953430176,-0.1110229492,0.2552908957,-0.2506588399,-1.173252106,-0.1158070266,-0.1514017731,-0.102900818,-312.2400513,-49.77105713,-128.499588,-62.00274658,58.84883118,171.7520294
9996,9994.0,88.51,-0.06451416016,0.8101501465,-0.6057128906,-0.9508361816,-0.1913146973,-0.1064758301,0.195793733,-0.208243221,-1.168817401,-0.1294647753,-0.1811887026,-0.08834983408,-312.203186,-49.33744812,-128.410202,-61.78707886,58.66645813,171.6148834
9997,9995.0,88.52,-0.05436706543,0.8404998779,-0.6293029785,-0.95362854,-0.1884002686,-0.1008758545,0.1708274037,-0.1739198714,-1.133606195,-0.1355783343,-0.1977383792,-0.07971587032,-312.7622681,-49.43966675,-128.5072479,-62.21311951,58.7325592,171.6865234
9998,9996.0,88.53,-0.06449890137,0.8482055664,-0.6559143066,-0.9599151611,-0.1884460449,-0.1008148193,0.1738452911,-0.1404705644,-1.091574907,-0.134888038,-0.1972400993,-0.08069750667,-312.9694214,-49.5017395,-128.2720184,-62.14718628,58.54948425,171.5765686
9999,9997.0,88.54,-0.07136535645,0.8410339355,-0.6768493652,-0.961227417,-0.1912231445,-0.1018981934,0.1872756183,-0.09549110383,-1.065755486,-0.1316925138,-0.1802320927,-0.09410572797,-312.8519592,-49.10548401,-128.1778259,-62.07499695,58.565979,171.6680145
10000,9998.0,88.55,-0.05914306641,0.8346557617,-0.6834869385,-0.9644470215,-0.1911468506,-0.1055145264,0.1663706005,-0.02167094126,-1.038935661,-0.1301342994,-0.1620232612,-0.1141321659,-312.758667,-49.03233337,-128.3530121,-61.93783569,58.71115112,171.8091736
10001,9999.0,88.56,-0.072265625,0.8403015137,-0.6867370605,-0.9766845703,-0.1907958984,-0.1149902344,0.08340620995,0.01376215089,-1.000811934,-0.1351980418,-0.1547107548,-0.1301787794,-312.2069702,-48.95709229,-127.7069702,-62.20471191,58.59988403,171.9328613
10002,10000.0,88.57,-0.09588623047,0.8549499512,-0.6927490234,-0.9907989502,-0.1948699951,-0.1226501465,-0.03013366833,0.003246659646,-0.9698191285,-0.1543557495,-0.1456248462,-0.1305633336,-312.7342834,-48.83401489,-127.6592712,-61.96220398,58.52960205,171.8004303
10003,10001.0,88.58,-0.09463500977,0.8670349121,-0.7024993896,-1.00138855,-0.1968078613,-0.1240081787,-0.1423909664,-0.02029115707,-0.9349296093,-0.1776901037,-0.1230239272,-0.1290794164,-312.7005615,-48.52459717,-127.4449768,-62.0700531,58.64619446,171.9365082
10004,10002.0,88.59,-0.0708770752,0.8753509521,-0.7211456299,-1.00630188,-0.1978607178,-0.1181335449,-0.2456233501,-0.01095837541,-0.8789214492,-0.1937146038,-0.1078058258,-0.1155684069,-313.2402954,-47.92475891,-127.1534576,-62.22900391,58.70704651,172.0224304
10005,10003.0,88.6,-0.04208374023,0.8926086426,-0.7454833984,-1.007293701,-0.1954040527,-0.1117553711,-0.3558385372,0.05587977543,-0.8320141435,-0.1965551376,-0.09232273698,-0.09674598277,-312.8466797,-48.11645508,-127.0493927,-62.09446716,58.79559326,172.0088654
10006,10004.0,88.61,-0.03736877441,0.9128723145,-0.754486084,-1.000350952,-0.1970977783,-0.1062927246,-0.4828252494,0.119888857,-0.7937743068,-0.1932397634,-0.07650995255,-0.07731316239,-312.7526855,-47.61553955,-126.5222168,-62.04319763,58.55062866,171.9901276
10007,10005.0,88.62,-0.05157470703,0.9384155273,-0.729309082,-0.9864044189,-0.1994934082,-0.1055755615,-0.6278244853,0.1637055725,-0.7560253739,-0.190726012,-0.07834726572,-0.0583575815,-312.8329163,-47.49699402,-126.6401215,-62.0239563,58.78822327,172.051239
10008,10006.0,88.63,-0.06832885742,0.976348877,-0.6837005615,-0.9776000977,-0.2057037354,-0.1068115234,-0.7837285995,0.2054048181,-0.6803737283,-0.200155735,-0.09421011806,-0.05121258646,-312.2897339,-47.37240601,-126.0088654,-62.15687561,58.85223389,171.957962
10009,10007.0,88.64,-0.08061218262,1.00668335,-0.6574707031,-0.9698486328,-0.2108306885,-0.1100921631,-0.903372705,0.2340697497,-0.5691353679,-0.2178556323,-0.1136189699,-0.05104667321,-312.7816772,-47.30244446,-125.9184723,-62.07476807,58.99186707,172.2354126
10010,10008.0,88.65,-0.0994720459,1.004364014,-0.6626739502,-0.9658050537,-0.2141723633,-0.1114959717,-0.949760735,0.245072335,-0.4434344172,-0.2463048548,-0.1313441694,-0.05710509792,-312.7575378,-47.48846436,-126.3960876,-61.91889954,59.01741028,172.1459503
10011,10009.0,88.66,-0.1194000244,0.9765319824,-0.6783599854,-0.9684753418,-0.2111663818,-0.1112976074,-0.9518723488,0.2328939736,-0.320507437,-0.2765378654,-0.1432855278,-0.06871648133,-312.5055542,-47.13948059,-126.2861023,-61.71794128,59.14320374,172.1381226
10012,10010.0,88.68,-0.1376647949,0.9453430176,-0.6826324463,-0.9807891846,-0.2040710449,-0.105682373,-0.960736692,0.1918972731,-0.217282787,-0.3011268079,-0.1247611046,-0.0733839348,-312.6007996,-47.29858398,-125.7081757,-61.79631042,59.2603302,171.8978119
10013,10011.0,88.69,-0.1510925293,0.9179992676,-0.6711578369,-0.9879150391,-0.1945800781,-0.09938049316,-1.007127643,0.1203855351,-0.1277670115,-0.3054067791,-0.09198105335,-0.07217112929,-313.0085449,-47.09719849,-125.7304077,-61.64245605,59.28944397,172.04039
10014,10012.0,88.7,-0.1533508301,0.9014129639,-0.6509552002,-0.9837036133,-0.1886291504,-0.09480285645,-1.085436583,0.03166658431,-0.06226443872,-0.3113943636,-0.07437250018,-0.07341536134,-313.2860107,-47.35403442,-125.8098907,-61.63989258,59.48925781,172.2237701
10015,10013.0,88.71,-0.1379241943,0.8931732178,-0.635848999,-0.9818267822,-0.1865539551,-0.08520507813,-1.177943349,-0.04263427854,-0.003737480147,-0.3098555803,-0.06825974584,-0.07603377849,-312.7242432,-47.75993347,-125.3494568,-61.78024292,59.54702759,172.2614746
10016,10014.0,88.72,-0.1179962158,0.8885040283,-0.6300354004,-0.9802093506,-0.1860198975,-0.08352661133,-1.259289265,-0.1167223528,0.04775900021,-0.3036120832,-0.06828638166,-0.0803142786,-313.5484009,-47.80130005,-125.7023621,-62.20147705,59.69569397,172.2311859
10017,10015.0,88.73,-0.09410095215,0.8923339844,-0.6305999756,-0.9867401123,-0.1851348877,-0.0863494873,-1.317607164,-0.1686255038,0.1012547165,-0.3043298125,-0.07091198862,-0.07904075831,-313.4122009,-47.26412964,-125.7050781,-61.85112,59.66409302,172.1492004
10018,10016.0,88.74,-0.08348083496,0.8961791992,-0.6394500732,-0.991897583,-0.1830444336,-0.08728027344,-1.345333576,-0.2080546618,0.1644310206,-0.3118665516,-0.07303133607,-0.07265476137,-313.1107178,-47.53074646,-125.3467255,-61.74768066,59.47412109,172.0064697
10019,10017.0,88.75,-0.09565734863,0.883392334,-0.6533966064,-1.000427246,-0.1812896729,-0.08125305176,-1.347126484,-0.2696439922,0.229240641,-0.3292964101,-0.08567069471,-0.05378679931,-313.9572144,-47.50419617,-125.5242767,-61.96420288,59.66204834,172.046051
10020,10018.0,88.76,-0.1158752441,0.8574829102,-0.6585388184,-0.9994049072,-0.1782684326,-0.07147216797,-1.337362766,-0.3497318923,0.2839204073,-0.3345537484,-0.07720024884,-0.02566009015,-313.1430664,-47.49928284,-125.6455994,-61.95362854,59.72299194,172.1153259
10021,10019.0,88.77,-0.1193695068,0.8305664063,-0.6491699219,-0.9914398193,-0.1724853516,-0.06188964844,-1.353451252,-0.4003878832,0.3285038471,-0.331047684,-0.07696641982,-0.009930927306,-313.0185547,-46.86775208,-125.4844818,-62.09388733,59.61170959,172.0940247
10022,10020.0,88.78,-0.1096191406,0.8179016113,-0.6445770264,-0.9842529297,-0.1714172363,-0.05986022949,-1.396432757,-0.4082937539,0.3790495694,-0.3199745417,-0.06514278054,-0.008170577697,-313.6278687,-46.85508728,-125.4174042,-61.97631836,59.58576965,172.1052246
10023,10021.0,88.79,-0.1044616699,0.8144226074,-0.651473999,-0.973449707,-0.1725463867,-0.05485534668,-1.446460247,-0.4292762578,0.4358430803,-0.3105860949,-0.04317862913,-0.01985919289,-313.5134583,-47.01176453,-125.1429749,-61.9577179,59.5790863,172.1443634
10024,10022.0,88.8,-0.09471130371,0.8165283203,-0.6640319824,-0.9700012207,-0.1717224121,-0.0518951416,-1.483115435,-0.4459780157,0.5006667972,-0.2958012819,-0.03661713377,-0.03942224011,-313.5421448,-46.68144226,-124.4593658,-62.05293274,59.6668396,171.9988556
10025,10023.0,88.81,-0.08534240723,0.8149414063,-0.6870727539,-0.9736480713,-0.1724243164,-0.05067443848,-1.481907129,-0.4690178037,0.5758768916,-0.2868954241,-0.02100674808,-0.04759548232,-313.3472595,-46.71098328,-124.4594727,-61.94572449,59.45228577,171.9059906
10026,10024.0,88.82,-0.09245300293,0.8075561523,-0.7145996094,-0.9750671387,-0.170211792,-0.0516204834,-1.446788073,-0.515214622,0.6529791355,-0.2827949524,-0.0145642953,-0.05394658819,-313.618988,-46.69631958,-124.8398895,-62.17115784,59.57392883,172.0007629
10027,10025.0,88.83,-0.1091308594,0.8014678955,-0.7324676514,-0.9763336182,-0.1707611084,-0.04946899414,-1.409258008,-0.57987535,0.7331607938,-0.2737170458,-0.0143187521,-0.05148609355,-313.5907593,-46.73127747,-124.3156433,-62.04225159,59.55619812,172.0658722
10028,10026.0,88.84,-0.1278533936,0.7863311768,-0.7395172119,-0.9757385254,-0.1721343994,-0.04614257813,-1.373900771,-0.649798274,0.819060266,-0.2640803754,-0.0142143555,-0.04372644052,-313.4202271,-46.89512634,-123.6535187,-61.99255371,59.72833252,172.210144
10029,10027.0,88.85,-0.1360015869,0.7575073242,-0.7320251465,-0.9790496826,-0.1758575439,-0.04814147949,-1.352733254,-0.7090013623,0.9109709859,-0.2557241917,-0.02938984707,-0.03135019913,-313.7438965,-46.73068237,-124.1547546,-61.63761902,59.60934448,172.2595215
10030,10028.0,88.86,-0.1316986084,0.72265625,-0.7180023193,-0.9824829102,-0.1798553467,-0.05390930176,-1.358660102,-0.728138864,1.009848356,-0.2547289729,-0.03322506323,-0.01718085073,-313.3887939,-46.55931091,-123.7765961,-61.93496704,59.7154541,172.111557
10031,10029.0,88.87,-0.1248931885,0.6893005371,-0.7188415527,-0.9815979004,-0.1826477051,-0.05451965332,-1.369632363,-0.7165929675,1.097517967,-0.2513547242,-0.02626755647,-0.004408330657,-313.6978149,-46.2456665,-123.4966583,-62.01502991,59.79266357,172.0977631
10032,10030.0,88.88,-0.1118621826,0.667098999,-0.7359771729,-0.9784393311,-0.1851501465,-0.05255126953,-1.364878297,-0.6783049703,1.154224634,-0.250595212,-0.02111833543,-0.002846120158,-313.5254517,-46.12767029,-123.3245392,-61.52975464,59.64675903,172.1261749
10033,10031.0,88.89,-0.09403991699,0.6489868164,-0.7651062012,-0.9724578857,-0.186920166,-0.0506439209,-1.345787406,-0.6329817176,1.201827288,-0.2481584102,-0.01008885354,-0.009985788725,-313.521637,-46.37301636,-123.0388184,-62.03527832,59.70187378,172.1625671
10034,10032.0,88.9,-0.08938598633,0.622467041,-0.789932251,-0.9697418213,-0.1888885498,-0.04888916016,-1.306191802,-0.611902535,1.237063885,-0.2463914007,-0.005654423498,-0.02723854594,-314.2754517,-46.12031555,-123.6938477,-62.01382446,59.63861084,172.1139374
10035,10033.0,88.91,-0.07550048828,0.5998077393,-0.7907409668,-0.9691925049,-0.1898040771,-0.04727172852,-1.270684719,-0.5705242157,1.27861774,-0.237918824,0.008519185707,-0.0399527438,-313.4900513,-45.58735657,-123.0744934,-61.69473267,59.65093994,172.207016
10036,10034.0,88.92,-0.06381225586,0.5820159912,-0.7794189453,-0.9701538086,-0.1899261475,-0.03845214844,-1.256726265,-0.5288084745,1.347350717,-0.225580126,0.02173112892,-0.04006779194,-313.5870972,-45.58158875,-122.6632996,-61.55581665,59.71903992,172.179184
10037,10035.0,88.93,-0.06044006348,0.5580291748,-0.7662353516,-0.9665985107,-0.1892852783,-0.0315246582,-1.241781712,-0.4937191606,1.421562672,-0.2107404619,0.02556181885,-0.02589311637,-313.0280151,-45.58937073,-122.6520386,-61.90174866,59.66540527,172.1839905
10038,10036.0,88.94,-0.05732727051,0.5277557373,-0.7542572021,-0.9630889893,-0.186630249,-0.03039550781,-1.221205831,-0.4501096308,1.481505036,-0.1999362856,0.01625646837,-0.01274855249,-312.93396,-45.56040955,-122.5420227,-61.96116638,59.76672363,172.1481018
10039,10037.0,88.95,-0.05421447754,0.5063934326,-0.7469482422,-0.9575042725,-0.186630249,-0.02760314941,-1.191291094,-0.4082823098,1.510678649,-0.1882942766,-0.001218129881,-0.007281348575,-313.8569336,-45.1368866,-122.3987122,-62.04167175,59.82333374,172.1279755
10040,10038.0,88.96,-0.03617858887,0.4855651855,-0.7454986572,-0.9558868408,-0.1908874512,-0.02465820313,-1.146095872,-0.3574185967,1.53013432,-0.177425921,-0.02286669984,-0.004479969386,-313.1688843,-44.79039001,-121.9861908,-61.56620789,59.82681274,172.3271637
10041,10039.0,88.97,-0.01002502441,0.4683380127,-0.7480773926,-0.9597625732,-0.1906280518,-0.02890014648,-1.096668124,-0.2970199585,1.547063828,-0.1648757756,-0.04172241315,-0.01377599966,-313.2525635,-44.92153931,-122.2613678,-61.97753906,59.91964722,172.2444763
10042,10040.0,88.98,-0.001998901367,0.4552307129,-0.7593231201,-0.9724121094,-0.1879425049,-0.03619384766,-1.026667476,-0.2600765824,1.561712265,-0.16639404,-0.06107613817,-0.02521054819,-312.7502136,-44.4838562,-121.8887482,-61.87814331,59.85926819,172.1421356
10043,10041.0,88.99,-0.0007019042969,0.4285125732,-0.7677459717,-0.9921569824,-0.1849822998,-0.04260253906,-0.9397217035,-0.2342223525,1.566647649,-0.1738024205,-0.05917863548,-0.03611752391,-313.163269,-44.4589386,-121.7830963,-61.89225769,59.96856689,172.1144409
10044,10042.0,89.0,-0.0004425048828,0.3906097412,-0.7725830078,-1.012298584,-0.1809234619,-0.04241943359,-0.8539481759,-0.2305767536,1.579967141,-0.1700657308,-0.02874615975,-0.03482668847,-312.8434143,-44.22703552,-121.6893768,-62.15483093,60.05253601,172.2442322
